rho,dataset,epoch_max_mean,epoch_max_sem,epoch_min_mean,epoch_min_sem,global_step_max_mean,global_step_max_sem,global_step_min_mean,global_step_min_sem,num_train_steps_max_mean,num_train_steps_max_sem,num_train_steps_min_mean,num_train_steps_min_sem,train_loss_max_mean,train_loss_max_sem,train_loss_min_mean,train_loss_min_sem,OneHotClassificationMetrics_accuracy_max_mean,OneHotClassificationMetrics_accuracy_max_sem,OneHotClassificationMetrics_accuracy_min_mean,OneHotClassificationMetrics_accuracy_min_sem,OneHotClassificationMetrics_precision_max_mean,OneHotClassificationMetrics_precision_max_sem,OneHotClassificationMetrics_precision_min_mean,OneHotClassificationMetrics_precision_min_sem,OneHotClassificationMetrics_recall_max_mean,OneHotClassificationMetrics_recall_max_sem,OneHotClassificationMetrics_recall_min_mean,OneHotClassificationMetrics_recall_min_sem,OneHotClassificationMetrics_f1_score_max_mean,OneHotClassificationMetrics_f1_score_max_sem,OneHotClassificationMetrics_f1_score_min_mean,OneHotClassificationMetrics_f1_score_min_sem,OneHotClassificationMetrics_mcc_max_mean,OneHotClassificationMetrics_mcc_max_sem,OneHotClassificationMetrics_mcc_min_mean,OneHotClassificationMetrics_mcc_min_sem,train_energy_mean,train_energy_sem,total_energy_mean,total_energy_sem,train_time_mean,train_time_sem,total_time_mean,total_time_sem,BleuScore_bleu_max_mean,BleuScore_bleu_max_sem,BleuScore_bleu_min_mean,BleuScore_bleu_min_sem,NistScore_nist_max_mean,NistScore_nist_max_sem,NistScore_nist_min_mean,NistScore_nist_min_sem,RougeScore_rouge1_max_mean,RougeScore_rouge1_max_sem,RougeScore_rouge1_min_mean,RougeScore_rouge1_min_sem,RougeScore_rouge2_max_mean,RougeScore_rouge2_max_sem,RougeScore_rouge2_min_mean,RougeScore_rouge2_min_sem,RougeScore_rougeL_max_mean,RougeScore_rougeL_max_sem,RougeScore_rougeL_min_mean,RougeScore_rougeL_min_sem,RougeScore_rougeLsum_max_mean,RougeScore_rougeLsum_max_sem,RougeScore_rougeLsum_min_mean,RougeScore_rougeLsum_min_sem,MeteorScore_meteor_max_mean,MeteorScore_meteor_max_sem,MeteorScore_meteor_min_mean,MeteorScore_meteor_min_sem,total_flops_mean,total_flops_sem
0.5,arc_easy,1.000000000000001,0.0,0.0,0.0,141.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.5084227919578552,0.0,0.5084227919578552,0.0,0.2789473684210526,0.0,0.2473684210526315,0.0,,,,,,,,,,,,,,,,,2520.8537839100004,53.070550042577935,4497.258732789,245.94194437926575,9.419580666666668,0.2508232730126491,27.493564666666668,2.923808302983875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193121380689824.0,
0.5,boolq,2.999999999999861,0.0,0.0,0.0,3537.0,0.0,0.0,0.0,3537.0,0.0,3537.0,0.0,0.219141349196434,0.0039127591807367,0.0417281575500964,0.0023594537872616,0.7896024464831805,0.0008090982602644,0.6186544342507645,0.0,0.8626665326698554,0.0010988382838593,0.6243670886075949,0.0,0.970486965076242,0.0,0.7184784390883752,0.0067284094207847,0.8231030682425998,0.0006902021098274,0.7484359562136197,0.005771092872979,0.5686403772247236,0.001879820717181,0.0293381270235792,0.0,78374.58328998233,2418.749464959505,133621.351433284,12556.287913031225,304.354755,2.09558599709135,812.0426846666666,145.17738252662733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.643275492663955e+16,
0.5,glue_cola,3.0000000000000324,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,,,,,0.1838042438030243,0.0,0.0672964975237846,0.0,0.8379674017257909,0.0,0.6001917545541706,0.0,0.8349514563106796,0.0,0.6849148418491483,0.0,0.9680998613037448,0.0,0.7808599167822469,0.0,0.8906148867313913,0.0,0.729747245625405,0.0,0.6032750847516872,0.0,-0.0265526507918896,0.0,25855.092104031995,466.09702460630376,43461.804442834,775.3544435324156,82.95186433333333,0.0448258539399385,158.73041733333332,9.849523968346734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4963557967927648.0,
0.5,glue_mnli_matched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,,,,,0.094176153341929,0.0029221926982931,0.094176153341929,0.0029221926982931,0.8644931227712686,0.0013681940620467,0.3496688741721854,0.0,,,,,,,,,,,,,,,,,1053818.5514159175,11089.344021081148,1813329.2182143012,70681.79679959979,2162.690395333333,83.68370627689193,5610.398575,717.4407451363307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1776486394578275e+17,
0.5,glue_mnli_mismatched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,,,,,0.094176153341929,0.0029221926982931,0.094176153341929,0.0029221926982931,0.87435584486032,0.0007573334656796,0.3331977217249796,0.0,,,,,,,,,,,,,,,,,1053818.5514159175,11089.344021081148,1813329.2182143012,70681.79679959979,2162.690395333333,83.68370627689193,5610.398575,717.4407451363307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1776486394578275e+17,
0.5,glue_mrpc,9.99999999999974,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,,,,,0.2434824705123901,0.0,0.0620051808655262,0.0,0.7720588235294118,0.0,0.3848039215686274,0.0,0.8257575757575758,0.0,0.6111111111111112,0.0,0.985663082437276,0.0,0.2759856630824372,0.0,0.8431703204047217,0.0,0.3802469135802469,0.0,0.4416271764172406,0.0,-0.1045279693589734,0.0,87156.42947164632,1359.3904364325094,124631.355807903,2217.373856989041,297.69011166666667,0.4167154366928655,503.154528,21.2273381188063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8451008720641024e+16,
0.5,glue_qnli,1.000000000000267,0.0,0.0,0.0,13093.0,0.0,0.0,0.0,13093.0,0.0,13093.0,0.0,0.094174380103747,0.0070950582467969,0.094174380103747,0.0070950582467969,0.8719873085606199,0.0022797659030166,0.4949661358228079,0.0,1.0,0.0,0.9020883326061396,0.0006635504432244,0.8376192200893396,0.0043879709876581,0.0007243752263672,0.0,0.8686499712531656,0.0026329400273412,0.0014477017734346,0.0,0.7461031451177859,0.0043208367264393,0.0189316461535685,0.0,261985.4256346973,10409.29398570093,430463.69492578105,19047.26664626112,880.7854246666667,1.3801543166593826,1724.8342999999998,228.72742956953127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.558084627502488e+16,
0.5,glue_qqp,0.9999999999999862,0.0,0.0,0.0,45481.0,0.0,0.0,0.0,,,,,0.0868777632713317,0.0061450093464981,0.0868777632713317,0.0061450093464981,0.8748041883090115,0.0009390640459641,0.5375463764531289,0.0,0.8847437832064338,0.0012570720249304,0.3449397982427595,0.0,0.7588176016123614,0.0043384694705406,0.2848505206583809,0.0,0.8169359577757801,0.0019700411681835,0.312028553556316,0.0,0.7275950035225929,0.0020274793445275,-0.0318303717947929,0.0,677441.5505852207,33817.10895204123,1262917.5649500994,54800.69841259415,2203.622855333333,11.037161573417237,4816.847379666667,689.5918296310738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3572690419003133e+17,
0.5,glue_rte,10.000000000000243,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,1560.0,0.0,1560.0,0.0,0.2507069408893584,0.0019681196021816,0.0137972036997476,0.0116785521131036,0.7894103489771359,0.0048134777376654,0.5270758122743683,0.0,0.8100565546690383,0.0070100273308566,0.0,0.0,0.8091603053435114,0.0132217618898387,0.0,0.0,0.7816811277218111,0.008140796447485,0.0,0.0,0.5808704067364686,0.009365435347241,0.0,0.0,104587.20747521,2156.1343826771595,143236.81093528998,5603.375865761192,364.424256,2.256285351617357,599.2757636666666,44.54877016774686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.331880314281357e+16,
0.5,glue_sst2,0.9999999999999372,0.0,0.0,0.0,4210.0,0.0,0.0,0.0,,,,,0.0369552858173847,0.0,0.0369552858173847,0.0,0.94151376146789,0.0,0.6032110091743119,0.0,0.9376391982182628,0.0,0.5698005698005698,0.0,0.9481981981981984,0.0,0.9009009009009008,0.0,0.942889137737962,0.0,0.6980802792321118,0.0,0.8830216228882731,0.0,0.2464381688891662,0.0,93749.72106568069,981.9920458855267,139013.70436915968,3353.0658781392785,318.30809733333336,0.9170894638438616,560.767528,37.05036940070222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98932696401748e+16,
