forward_joules,forward_energy_mean,forward_time,forward_nvidia_time_mean,forward_memory,forward_nvidia_memory_mean,forward_flops,forward_backward_joules,forward_backward_energy_mean,forward_backward_time,forward_backward_nvidia_time_mean,forward_backward_memory,forward_backward_nvidia_memory_mean,forward_backward_flops,forward_backward_optimizer_joules,forward_backward_optimizer_energy_mean,forward_backward_optimizer_time,forward_backward_optimizer_nvidia_time_mean,forward_backward_optimizer_memory,forward_backward_optimizer_nvidia_memory_mean,forward_backward_optimizer_flops,num_trainable_parameters,model_name,input_length,batch_size,repetition,rank
1046.25986,1046.25986,3.566,3.566,3385.0,3385.0,,2449.8297,2449.8297,8.206,8.206,7651.0,7651.0,,2728.13098,2728.13098,10.881,10.881,7873.0,7873.0,,37748736,FacebookAI/roberta-large,256,16,3,192
1061.25671,1061.25671,3.579,3.579,3403.0,3403.0,,2665.1111100000003,2665.1111100000003,10.602,10.602,8475.0,8475.0,,2752.97537,2752.97537,10.315,10.315,8757.0,8757.0,,50331648,FacebookAI/roberta-large,256,16,3,256
1084.19587,1084.19587,3.608,3.608,3435.0,3435.0,,2723.35447,2723.35447,10.565,10.565,7863.0,7863.0,,2691.12608,2691.12608,10.214,10.214,8243.0,8243.0,,62914560,FacebookAI/roberta-large,256,16,3,320
1086.9025,1086.9025,3.648,3.648,3499.0,3499.0,,2733.65078,2733.65078,10.177,10.177,8037.0,8037.0,,2873.38671,2873.38671,10.167,10.167,8613.0,8613.0,,75497472,FacebookAI/roberta-large,256,16,3,384
1126.36256,1126.36256,3.777,3.777,3499.0,3499.0,,2748.59445,2748.59445,10.467,10.467,8057.0,8057.0,,2940.5484,2940.5484,10.225,10.225,8633.0,8633.0,,88080384,FacebookAI/roberta-large,256,16,3,448
1135.06193,1135.06193,3.79,3.79,3499.0,3499.0,,2793.76822,2793.76822,10.492,10.492,8871.0,8871.0,,3001.84099,3001.84099,10.517,10.517,9441.0,9441.0,,100663296,FacebookAI/roberta-large,256,16,3,512
2043.46702,2043.46702,5.451,5.451,7027.0,7027.0,,6234.38333,6234.38333,16.46,16.46,16959.0,16959.0,,7130.25944,7130.25944,19.987,19.987,19967.0,19967.0,,1235814400,meta-llama/Llama-3.2-1B,256,12,3,-1
2320.6181,2320.6181,6.721,6.721,7085.0,7085.0,,5384.9953000000005,5384.9953000000005,16.106,16.106,15103.0,15103.0,,5463.40615,5463.40615,16.145,16.145,15103.0,15102.480826942314,,704512,meta-llama/Llama-3.2-1B,256,12,3,1
2399.70184,2399.70184,6.831,6.831,7087.0,7087.0,,5494.21235,5494.21235,16.521,16.521,15105.0,15105.0,,5637.39935,5637.39935,16.711,16.711,15109.0,15109.0,,1409024,meta-llama/Llama-3.2-1B,256,12,3,2
2356.00667,2356.00667,6.827,6.827,7091.0,7091.0,,5491.85763,5491.85763,16.613,16.613,15113.0,15113.0,,5519.93299,5519.93299,16.62,16.62,15119.0,15119.0,,2818048,meta-llama/Llama-3.2-1B,256,12,3,4
2358.59786,2358.59786,6.756,6.756,7093.0,7093.0,,5486.57816,5486.57816,16.498,16.498,15127.0,15127.0,,5564.66797,5564.66797,16.494,16.494,15147.0,15147.0,,5636096,meta-llama/Llama-3.2-1B,256,12,3,8
2343.33119,2343.33119,6.76,6.76,7105.0,7105.0,,5463.16953,5463.16953,16.549,16.549,15155.0,15155.0,,5564.2983300000005,5564.2983300000005,16.602,16.602,15201.0,15201.0,,11272192,meta-llama/Llama-3.2-1B,256,12,3,16
2316.164,2316.164,6.747,6.747,7125.0,7125.0,,5423.35403,5423.35403,16.289,16.289,15211.0,15211.0,,5541.87315,5541.87315,16.357,16.357,15309.0,15309.0,,22544384,meta-llama/Llama-3.2-1B,256,12,3,32
2347.1245400000003,2347.1245400000003,6.821,6.821,7169.0,7169.0,,5452.41349,5452.41349,16.456,16.456,15321.0,15321.0,,5614.76794,5614.76794,16.6,16.6,15527.0,15527.0,,45088768,meta-llama/Llama-3.2-1B,256,12,3,64
2416.6442500000003,2416.6442500000003,6.943,6.943,7251.0,7251.0,,5643.13407,5643.13407,16.661,16.661,16967.0,16967.0,,5832.66704,5832.66704,16.962,16.962,17081.0,17081.0,,90177536,meta-llama/Llama-3.2-1B,256,12,3,128
2452.46077,2452.46077,6.863,6.863,7385.0,7385.0,,5718.50393,5718.50393,16.868,16.868,17165.0,17165.0,,6016.34065,6016.34065,17.286,17.286,17595.0,17595.0,,135266304,meta-llama/Llama-3.2-1B,256,12,3,192
2477.73388,2477.73388,7.068,7.068,7415.0,7415.0,,5798.65789,5798.65789,17.125,17.125,17253.0,17253.0,,6233.23447,6233.23447,17.691,17.691,17701.0,17701.0,,180355072,meta-llama/Llama-3.2-1B,256,12,3,256
2546.63531,2546.63531,7.185,7.185,7521.0,7521.0,,6055.431970000001,6055.431970000001,17.428,17.428,17305.0,17305.0,,6490.81077,6490.81077,18.152,18.152,17331.0,17331.0,,225443840,meta-llama/Llama-3.2-1B,256,12,3,320
2574.2084,2574.2084,7.146,7.146,7595.0,7595.0,,5990.72084,5990.72084,17.623,17.623,17437.0,17437.0,,6576.10979,6576.10979,18.452,18.452,17469.0,17469.0,,270532608,meta-llama/Llama-3.2-1B,256,12,3,384
2619.21269,2619.21269,7.334,7.334,7727.0,7727.0,,6277.06267,6277.06267,18.327,18.327,17593.0,17593.0,,6841.5665,6841.5665,19.368,19.368,17633.0,17633.0,,315621376,meta-llama/Llama-3.2-1B,256,12,3,448
2647.54707,2647.54707,7.371,7.371,7755.0,7755.0,,6356.90276,6356.90276,18.553,18.553,17657.0,17657.0,,7011.71185,7011.71185,19.651,19.651,17699.0,17699.0,,360710144,meta-llama/Llama-3.2-1B,256,12,3,512
638.88572,638.88572,1.998,1.998,2781.0,2781.0,,2083.5993,2083.5993,6.625,6.625,7017.0,7017.0,,2392.33293,2392.33293,8.002,8.002,7607.0,7607.0,,355412057,FacebookAI/roberta-large,256,12,3,-1
753.06028,753.06028,2.797,2.797,2783.0,2783.0,,2048.6672200000003,2048.6672200000003,10.409,10.409,6447.0,6447.0,,2067.73551,2067.73551,10.327,10.327,6447.0,6447.0,,196608,FacebookAI/roberta-large,256,12,3,1
761.52576,761.52576,2.833,2.833,2783.0,2783.0,,1925.72626,1925.72626,8.791,8.791,6449.0,6449.0,,2118.01382,2118.01382,10.697,10.697,6449.0,6449.0,,393216,FacebookAI/roberta-large,256,12,3,2
778.6562,778.6562,2.872,2.872,2783.0,2783.0,,2125.47859,2125.47859,10.907,10.907,6451.0,6451.0,,2149.21976,2149.21976,10.706,10.706,6453.0,6453.0,,786432,FacebookAI/roberta-large,256,12,3,4
774.78625,774.78625,2.6870000000000003,2.6870000000000003,2785.0,2785.0,,2103.25636,2103.25636,11.193,11.193,6455.0,6455.0,,2007.46008,2007.46008,9.976,9.976,6459.0,6459.0,,1572864,FacebookAI/roberta-large,256,12,3,8
760.15051,760.15051,2.761,2.761,2787.0,2787.0,,2094.1017500000003,2094.1017500000003,10.679,10.679,6467.0,6467.0,,2047.17781,2047.17781,10.339,10.339,6473.0,6473.0,,3145728,FacebookAI/roberta-large,256,12,3,16
760.3163000000001,760.3163000000001,2.759,2.759,2793.0,2793.0,,2099.06478,2099.06478,10.722,10.722,6487.0,6487.0,,2017.43625,2017.43625,10.065,10.065,6501.0,6501.0,,6291456,FacebookAI/roberta-large,256,12,3,32
762.4311,762.4311,2.771,2.771,2805.0,2805.0,,2089.77554,2089.77554,10.755,10.755,6531.0,6531.0,,1844.15169,1844.15169,7.014,7.014,6561.0,6561.0,,12582912,FacebookAI/roberta-large,256,12,3,64
774.2873900000001,774.2873900000001,2.728,2.728,2829.0,2829.0,,2145.59747,2145.59747,10.591,10.591,6625.0,6625.0,,2177.13077,2177.13077,10.5,10.5,6687.0,6687.0,,25165824,FacebookAI/roberta-large,256,12,3,128
792.32326,792.32326,2.781,2.781,2859.0,2859.0,,1993.26298,1993.26298,8.431,8.431,6097.0,6097.0,,1835.04844,1835.04844,10.028,10.028,6321.0,6321.0,,37748736,FacebookAI/roberta-large,256,12,3,192
791.88964,791.88964,2.782,2.782,2877.0,2877.0,,2235.73497,2235.73497,10.532,10.532,6155.0,6155.0,,2220.99831,2220.99831,10.192,10.192,6439.0,6439.0,,50331648,FacebookAI/roberta-large,256,12,3,256
799.62744,799.62744,2.71,2.71,2909.0,2909.0,,2189.92299,2189.92299,10.484,10.484,6263.0,6263.0,,2208.81699,2208.81699,10.194,10.194,6641.0,6641.0,,62914560,FacebookAI/roberta-large,256,12,3,320
818.1881500000001,818.1881500000001,2.819,2.819,2973.0,2973.0,,2248.97008,2248.97008,10.682,10.682,6469.0,6469.0,,2266.3739,2266.3739,10.043,10.043,7045.0,7045.0,,75497472,FacebookAI/roberta-large,256,12,3,384
820.96534,820.96534,2.8040000000000003,2.8040000000000003,2973.0,2973.0,,2230.19033,2230.19033,9.783,9.783,6529.0,6529.0,,2421.92579,2421.92579,11.16,11.16,7105.0,7105.0,,88080384,FacebookAI/roberta-large,256,12,3,448
831.1074600000001,831.1074600000001,2.722,2.722,2973.0,2973.0,,2241.17115,2241.17115,9.699,9.699,6555.0,6555.0,,2239.03822,2239.03822,8.592,8.592,7127.0,7127.0,,100663296,FacebookAI/roberta-large,256,12,3,512
1382.80535,1382.80535,3.775,3.775,5633.0,5633.0,,4268.6156,4268.6156,11.754,11.754,13317.0,13317.0,,5113.01152,5113.01152,15.281,15.281,15321.0,15321.0,,1235814400,meta-llama/Llama-3.2-1B,256,8,3,-1
1560.80822,1560.80822,4.699,4.699,5667.0,5667.0,,3615.50096,3615.50096,11.908,11.908,11031.0,11031.0,,3679.20938,3679.20938,11.771,11.771,11033.0,11033.0,,704512,meta-llama/Llama-3.2-1B,256,8,3,1
1550.54918,1550.54918,4.789,4.789,5669.0,5669.0,,3705.57668,3705.57668,12.314,12.314,11033.0,11033.0,,3727.0573,3727.0573,12.298,12.298,11037.0,11037.0,,1409024,meta-llama/Llama-3.2-1B,256,8,3,2
1539.9108,1539.9108,4.792,4.792,5671.0,5671.0,,3668.74674,3668.74674,12.322,12.322,11039.0,11039.0,,3732.65904,3732.65904,12.232,12.232,11049.0,11049.0,,2818048,meta-llama/Llama-3.2-1B,256,8,3,4
1540.70372,1540.70372,4.75,4.75,5677.0,5677.0,,3636.72073,3636.72073,12.059,12.059,11053.0,11053.0,,3703.35397,3703.35397,11.981,11.981,11075.0,11075.0,,5636096,meta-llama/Llama-3.2-1B,256,8,3,8
1540.58606,1540.58606,4.758,4.758,5687.0,5687.0,,3652.59917,3652.59917,12.227,12.227,11077.0,11077.0,,3696.85915,3696.85915,12.127,12.127,11129.0,11129.0,,11272192,meta-llama/Llama-3.2-1B,256,8,3,16
1552.09307,1552.09307,4.759,4.759,5709.0,5709.0,,3653.83547,3653.83547,11.932,11.932,11127.0,11127.0,,3696.32123,3696.32123,12.06,12.06,11237.0,11237.0,,22544384,meta-llama/Llama-3.2-1B,256,8,3,32
1572.99731,1572.99731,4.786,4.786,5751.0,5751.0,,3686.91269,3686.91269,12.126,12.126,11229.0,11229.0,,3731.36227,3731.36227,12.082,12.082,11453.0,11453.0,,45088768,meta-llama/Llama-3.2-1B,256,8,3,64
1606.15078,1606.15078,4.86,4.86,5853.0,5853.0,,3737.06091,3737.06091,12.157,12.157,12329.0,12329.0,,3911.69112,3911.69112,12.409,12.409,12497.0,12497.0,,90177536,meta-llama/Llama-3.2-1B,256,8,3,128
1628.12939,1628.12939,4.927,4.927,5969.0,5969.0,,3851.3414,3851.3414,12.326,12.326,12565.0,12565.0,,4077.67609,4077.67609,12.657,12.657,12883.0,12883.0,,135266304,meta-llama/Llama-3.2-1B,256,8,3,192
1666.24474,1666.24474,4.978,4.978,6009.0,6009.0,,3936.73845,3936.73845,12.448,12.448,12639.0,12639.0,,4153.3223800000005,4153.3223800000005,12.955,12.955,12977.0,12977.0,,180355072,meta-llama/Llama-3.2-1B,256,8,3,256
1724.7835300000002,1724.7835300000002,5.065,5.065,6115.0,6115.0,,4041.1701,4041.1701,12.619,12.619,12659.0,12659.0,,4369.84032,4369.84032,13.194,13.194,12687.0,12687.0,,225443840,meta-llama/Llama-3.2-1B,256,8,3,320
1731.99398,1731.99398,5.034,5.034,6191.0,6191.0,,4055.25787,4055.25787,12.448,12.448,12771.0,12771.0,,4466.79479,4466.79479,13.468,13.468,13807.0,13807.0,,270532608,meta-llama/Llama-3.2-1B,256,8,3,384
1737.97365,1737.97365,5.248,5.248,6321.0,6321.0,,4235.94629,4235.94629,13.367,13.367,12913.0,12913.0,,4625.12609,4625.12609,14.216,14.216,13960.0,13960.0,,315621376,meta-llama/Llama-3.2-1B,256,8,3,448
1767.117,1767.117,5.286,5.286,6329.0,6329.0,,4225.11143,4225.11143,13.243,13.243,12953.0,12953.0,,4703.17607,4703.17607,14.482,14.482,13999.0,13999.0,,360710144,meta-llama/Llama-3.2-1B,256,8,3,512
455.64367,455.64367,1.696,1.696,2255.0,2255.0,,1617.14339,1617.14339,6.984,6.984,5055.0,5055.0,,1713.04913,1713.04913,6.471,6.471,5843.0,5843.0,,355412057,FacebookAI/roberta-large,256,8,3,-1
551.57946,551.57946,2.585,2.585,2257.0,2257.0,,1587.79834,1587.79834,9.429,9.429,4661.0,4661.0,,1438.30187,1438.30187,7.803,7.803,4661.0,4661.0,,196608,FacebookAI/roberta-large,256,8,3,1
554.32444,554.32444,2.645,2.645,2257.0,2257.0,,1718.51028,1718.51028,11.254,11.254,4661.0,4661.0,,1758.10673,1758.10673,11.337,11.337,4663.0,4663.0,,393216,FacebookAI/roberta-large,256,8,3,2
553.50252,553.50252,2.568,2.568,2257.0,2257.0,,1362.65493,1362.65493,6.855,6.855,4665.0,4665.0,,1574.55273,1574.55273,9.389,9.389,4665.0,4665.0,,786432,FacebookAI/roberta-large,256,8,3,4
554.11721,554.11721,2.553,2.553,2259.0,2259.0,,1440.66898,1440.66898,7.664,7.664,4669.0,4669.0,,1661.9516,1661.9516,10.436,10.436,4671.0,4671.0,,1572864,FacebookAI/roberta-large,256,8,3,8
549.49671,549.49671,2.605,2.605,2261.0,2261.0,,1413.27302,1413.27302,7.646,7.646,4677.0,4677.0,,1493.09601,1493.09601,8.493,8.493,4685.0,4685.0,,3145728,FacebookAI/roberta-large,256,8,3,16
548.65511,548.65511,2.617,2.617,2267.0,2267.0,,1704.82821,1704.82821,11.2,11.2,4695.0,4695.0,,1742.24326,1742.24326,11.049,11.049,4715.0,4715.0,,6291456,FacebookAI/roberta-large,256,8,3,32
554.29383,554.29383,2.5540000000000003,2.5540000000000003,2279.0,2279.0,,1722.8565,1722.8565,11.26,11.26,4731.0,4731.0,,1666.55993,1666.55993,10.548,10.548,4775.0,4775.0,,12582912,FacebookAI/roberta-large,256,8,3,64
545.31596,545.31596,2.526,2.526,2303.0,2303.0,,1698.07983,1698.07983,10.771,10.771,4803.0,4803.0,,1668.2846,1668.2846,10.103,10.103,4895.0,4895.0,,25165824,FacebookAI/roberta-large,256,8,3,128
573.81763,573.81763,2.566,2.566,2333.0,2333.0,,1550.20037,1550.20037,8.531,8.531,4901.0,4901.0,,1781.92728,1781.92728,10.8,10.8,5039.0,5039.0,,37748736,FacebookAI/roberta-large,256,8,3,192
570.21473,570.21473,2.531,2.531,2351.0,2351.0,,1759.16976,1759.16976,10.913,10.913,4947.0,4947.0,,1868.73633,1868.73633,10.222,10.222,5135.0,5135.0,,50331648,FacebookAI/roberta-large,256,8,3,256
576.57045,576.57045,2.563,2.563,2383.0,2383.0,,1656.53013,1656.53013,9.877,9.877,4693.0,4693.0,,1664.46728,1664.46728,8.596,8.596,5077.0,5077.0,,62914560,FacebookAI/roberta-large,256,8,3,320
585.0210000000001,585.0210000000001,2.555,2.555,2447.0,2447.0,,1818.03959,1818.03959,10.82,10.82,4833.0,4833.0,,1964.952,1964.952,10.306,10.306,5409.0,5409.0,,75497472,FacebookAI/roberta-large,256,8,3,384
589.34453,589.34453,2.541,2.541,2447.0,2447.0,,1569.89284,1569.89284,8.074,8.074,4841.0,4841.0,,1835.48571,1835.48571,10.454,10.454,5417.0,5417.0,,88080384,FacebookAI/roberta-large,256,8,3,448
595.73467,595.73467,2.53,2.53,2447.0,2447.0,,1778.14278,1778.14278,9.916,9.916,4849.0,4849.0,,1646.34255,1646.34255,10.152,10.152,5423.0,5423.0,,100663296,FacebookAI/roberta-large,256,8,3,512
710.07948,710.07948,2.123,2.123,4273.0,4273.0,,2489.80305,2489.80305,9.142,9.142,9103.0,9103.0,,3205.78752,3205.78752,11.436,11.436,13149.0,13149.0,,1235814400,meta-llama/Llama-3.2-1B,256,4,3,-1
826.53234,826.53234,2.883,2.883,4283.0,4283.0,,2284.10799,2284.10799,11.741,11.741,6981.0,6981.0,,2204.91404,2204.91404,10.861,10.861,6983.0,6983.0,,704512,meta-llama/Llama-3.2-1B,256,4,3,1
813.8466500000001,813.8466500000001,3.0,3.0,4287.0,4287.0,,2242.41701,2242.41701,11.784,11.784,6983.0,6983.0,,2309.20028,2309.20028,10.63,10.63,6987.0,6987.0,,1409024,meta-llama/Llama-3.2-1B,256,4,3,2
825.98965,825.98965,2.972,2.972,4289.0,4289.0,,2299.30406,2299.30406,11.572,11.572,6989.0,6989.0,,2236.694,2236.694,11.205,11.205,6997.0,6997.0,,2818048,meta-llama/Llama-3.2-1B,256,4,3,4
815.10571,815.10571,2.968,2.968,4293.0,4293.0,,2187.13315,2187.13315,10.863,10.863,7001.0,7001.0,,2193.9003,2193.9003,10.68,10.68,7023.0,7023.0,,5636096,meta-llama/Llama-3.2-1B,256,4,3,8
820.87366,820.87366,2.916,2.916,4303.0,4303.0,,2230.10061,2230.10061,11.894,11.894,7025.0,7025.0,,2224.63395,2224.63395,10.872,10.872,7077.0,7077.0,,11272192,meta-llama/Llama-3.2-1B,256,4,3,16
837.7846900000001,837.7846900000001,3.006,3.006,4325.0,4325.0,,2222.71936,2222.71936,11.775,11.775,7071.0,7071.0,,2220.68116,2220.68116,10.679,10.679,7185.0,7185.0,,22544384,meta-llama/Llama-3.2-1B,256,4,3,32
824.59002,824.59002,2.967,2.967,4367.0,4367.0,,2262.64954,2262.64954,11.127,11.127,7163.0,7163.0,,2294.71992,2294.71992,11.077,11.077,7401.0,7401.0,,45088768,meta-llama/Llama-3.2-1B,256,4,3,64
830.43471,830.43471,2.829,2.829,4457.0,4457.0,,2319.43638,2319.43638,11.648,11.648,7739.0,7739.0,,2108.9221,2108.9221,8.897,8.897,7933.0,7933.0,,90177536,meta-llama/Llama-3.2-1B,256,4,3,128
843.51784,843.51784,2.876,2.876,4569.0,4569.0,,2268.40264,2268.40264,10.579,10.579,7909.0,7909.0,,2358.5442000000003,2358.5442000000003,10.624,10.624,8357.0,8357.0,,135266304,meta-llama/Llama-3.2-1B,256,4,3,192
850.83511,850.83511,2.842,2.842,4633.0,4633.0,,2299.47776,2299.47776,11.565,11.565,8013.0,8013.0,,2456.5232,2456.5232,10.912,10.912,8409.0,8409.0,,180355072,meta-llama/Llama-3.2-1B,256,4,3,256
878.02878,878.02878,2.907,2.907,4731.0,4731.0,,2464.92283,2464.92283,11.536,11.536,7999.0,7999.0,,2667.11899,2667.11899,11.663,11.663,8515.0,8515.0,,225443840,meta-llama/Llama-3.2-1B,256,4,3,320
890.96394,890.96394,2.927,2.927,4815.0,4815.0,,2469.37475,2469.37475,11.541,11.541,8607.0,8607.0,,2736.94607,2736.94607,11.689,11.689,9131.0,9131.0,,270532608,meta-llama/Llama-3.2-1B,256,4,3,384
899.9942100000001,899.9942100000001,2.896,2.896,4937.0,4937.0,,2574.63716,2574.63716,11.767,11.767,8739.0,8739.0,,2587.9503,2587.9503,9.154,9.154,9257.0,9257.0,,315621376,meta-llama/Llama-3.2-1B,256,4,3,448
911.58755,911.58755,2.959,2.959,4961.0,4961.0,,2517.92755,2517.92755,11.661,11.661,8777.0,8777.0,,2741.10606,2741.10606,10.824,10.824,9297.0,9297.0,,360710144,meta-llama/Llama-3.2-1B,256,4,3,512
276.69295,276.69295,1.452,1.452,1733.0,1733.0,,1119.65668,1119.65668,7.491,7.491,3443.0,3443.0,,1292.09016,1292.09016,8.005,8.005,4699.0,4699.0,,355412057,FacebookAI/roberta-large,256,4,3,-1
367.11946,367.11946,2.339,2.339,1735.0,1735.0,,942.18137,942.18137,6.534,6.534,2761.0,2761.0,,1233.78052,1233.78052,10.161,10.161,2761.0,2761.0,,196608,FacebookAI/roberta-large,256,4,3,1
377.79431,377.79431,2.45,2.45,1735.0,1735.0,,1296.77751,1296.77751,10.739,10.739,2763.0,2763.0,,1068.65306,1068.65306,8.148,8.148,2763.0,2763.0,,393216,FacebookAI/roberta-large,256,4,3,2
353.12043,353.12043,2.33,2.33,1735.0,1735.0,,1120.5902,1120.5902,8.751,8.751,2765.0,2765.0,,1313.62214,1313.62214,11.015,11.015,2765.0,2765.0,,786432,FacebookAI/roberta-large,256,4,3,4
355.08381,355.08381,2.273,2.273,1737.0,1737.0,,1219.39174,1219.39174,10.422,10.422,2769.0,2769.0,,1193.92101,1193.92101,10.494,10.494,2771.0,2771.0,,1572864,FacebookAI/roberta-large,256,4,3,8
354.36584,354.36584,2.278,2.278,1739.0,1739.0,,1205.1578,1205.1578,10.246,10.246,2775.0,2775.0,,1327.067,1327.067,11.382,11.382,2781.0,2781.0,,3145728,FacebookAI/roberta-large,256,4,3,16
363.68041,363.68041,2.273,2.273,1745.0,1745.0,,1299.0693,1299.0693,10.957,10.957,2791.0,2791.0,,1040.97465,1040.97465,7.684,7.684,2803.0,2803.0,,6291456,FacebookAI/roberta-large,256,4,3,32
349.61361,349.61361,2.166,2.166,1757.0,1757.0,,1041.21105,1041.21105,7.882,7.882,2821.0,2821.0,,1069.42591,1069.42591,8.091,8.091,2845.0,2845.0,,12582912,FacebookAI/roberta-large,256,4,3,64
351.59879,351.59879,2.129,2.129,1781.0,1781.0,,1271.79908,1271.79908,10.454,10.454,2881.0,2881.0,,1244.81885,1244.81885,10.194,10.194,2929.0,2929.0,,25165824,FacebookAI/roberta-large,256,4,3,128
355.75581,355.75581,2.224,2.224,1811.0,1811.0,,1280.48354,1280.48354,10.627,10.627,2979.0,2979.0,,1096.15751,1096.15751,7.843,7.843,3035.0,3035.0,,37748736,FacebookAI/roberta-large,256,4,3,192
364.41648,364.41648,2.189,2.189,1829.0,1829.0,,1318.45897,1318.45897,10.51,10.51,3001.0,3001.0,,1325.10057,1325.10057,10.232,10.232,3099.0,3099.0,,50331648,FacebookAI/roberta-large,256,4,3,256
372.77395,372.77395,2.184,2.184,1861.0,1861.0,,1287.86705,1287.86705,10.505,10.505,3111.0,3111.0,,1316.46463,1316.46463,10.222,10.222,3271.0,3271.0,,62914560,FacebookAI/roberta-large,256,4,3,320
371.46237,371.46237,2.187,2.187,1925.0,1925.0,,1172.23437,1172.23437,8.622,8.622,3239.0,3239.0,,1390.4631,1390.4631,10.652,10.652,3577.0,3577.0,,75497472,FacebookAI/roberta-large,256,4,3,384
373.15628,373.15628,2.194,2.194,1925.0,1925.0,,1213.78141,1213.78141,8.849,8.849,3239.0,3239.0,,1350.66971,1350.66971,9.921,9.921,3577.0,3577.0,,88080384,FacebookAI/roberta-large,256,4,3,448
384.26293,384.26293,2.221,2.221,1925.0,1925.0,,1233.97397,1233.97397,9.113,9.113,3241.0,3241.0,,1494.55886,1494.55886,10.162,10.162,3577.0,3577.0,,100663296,FacebookAI/roberta-large,256,4,3,512
3292.69806,3292.69806,8.725999999999999,8.725999999999999,9781.0,9781.0,,9952.12559,9952.12559,25.988,25.988,23819.0,23818.984957020057,,10844.31502,10844.31502,29.563,29.563,26327.0,26327.0,,1235814400,meta-llama/Llama-3.2-1B,256,20,4,-1
3899.33052,3899.33052,10.767,10.767,9835.0,9835.0,,9158.91921,9158.91921,25.817,25.817,23219.0,23219.0,,9253.48098,9253.48098,25.701,25.701,23221.0,23221.0,,704512,meta-llama/Llama-3.2-1B,256,20,4,1
3933.85962,3933.85962,10.928,10.928,9837.0,9837.0,,9272.78148,9272.78148,26.637,26.637,23223.0,23223.0,,9416.50232,9416.50232,26.648,26.648,23227.0,23227.0,,1409024,meta-llama/Llama-3.2-1B,256,20,4,2
3920.30915,3920.30915,10.95,10.95,9841.0,9841.0,,9329.47946,9329.47946,26.513,26.513,23231.0,23231.0,,9473.13669,9473.13669,26.687,26.687,23237.0,23237.0,,2818048,meta-llama/Llama-3.2-1B,256,20,4,4
3910.63867,3910.63867,10.795,10.795,9843.0,9843.0,,9190.31662,9190.31662,26.143,26.143,23247.0,23247.0,,9354.4655,9354.4655,26.217,26.217,23259.0,23259.0,,5636096,meta-llama/Llama-3.2-1B,256,20,4,8
3901.98512,3901.98512,10.781,10.781,9855.0,9855.0,,9254.39716,9254.39716,26.253,26.253,23277.0,23277.0,,9338.18192,9338.18192,26.296,26.296,23313.0,23313.0,,11272192,meta-llama/Llama-3.2-1B,256,20,4,16
3898.97134,3898.97134,10.813,10.813,9877.0,9877.0,,9175.26128,9175.26128,26.038,26.038,23341.0,23341.0,,9325.36994,9325.36994,26.13,26.13,23419.0,23419.0,,22544384,meta-llama/Llama-3.2-1B,256,20,4,32
3927.79077,3927.79077,10.902,10.902,9919.0,9919.0,,9275.89428,9275.89428,26.192,26.192,23467.0,23467.0,,9384.9791,9384.9791,26.366,26.366,23637.0,23637.0,,45088768,meta-llama/Llama-3.2-1B,256,20,4,64
4028.45344,4028.45344,11.104,11.104,10039.0,10039.0,,9465.36369,9465.36369,26.744,26.744,26093.0,26093.0,,9718.14638,9718.14638,27.035,27.035,26311.0,26311.0,,90177536,meta-llama/Llama-3.2-1B,256,20,4,128
4087.38686,4087.38686,11.166,11.166,10117.0,10117.0,,9699.66449,9699.66449,27.086,27.086,26379.0,26379.0,,10121.1383,10121.1383,27.402,27.402,26807.0,26807.0,,135266304,meta-llama/Llama-3.2-1B,256,20,4,192
4108.92127,4108.92127,11.24,11.24,10215.0,10215.0,,9864.24801,9864.24801,27.282,27.282,26477.0,26477.0,,10288.86549,10288.86549,27.825,27.825,26921.0,26921.0,,180355072,meta-llama/Llama-3.2-1B,256,20,4,256
4277.1592900000005,4277.1592900000005,11.604,11.604,10263.0,10263.0,,10210.43718,10210.43718,28.136,28.136,26633.0,26633.0,,10752.84862,10752.84862,28.83,28.83,26653.0,26653.0,,225443840,meta-llama/Llama-3.2-1B,256,20,4,320
4266.52598,4266.52598,11.676,11.676,10385.0,10385.0,,10218.45671,10218.45671,28.372,28.372,26769.0,26769.0,,10938.99018,10938.99018,29.163,29.163,26797.0,26797.0,,270532608,meta-llama/Llama-3.2-1B,256,20,4,384
4383.94455,4383.94455,11.863,11.863,10469.0,10469.0,,10610.26226,10610.26226,29.582,29.582,26935.0,26935.0,,11335.85459,11335.85459,30.477,30.477,26973.0,26973.0,,315621376,meta-llama/Llama-3.2-1B,256,20,4,448
4426.72065,4426.72065,11.971,11.971,10509.0,10509.0,,10663.99182,10663.99182,29.784,29.784,27007.0,27007.0,,11673.09539,11673.09539,30.793,30.793,27043.0,27043.0,,360710144,meta-llama/Llama-3.2-1B,256,20,4,512
1207.92436,1207.92436,3.333,3.333,3833.0,3833.0,,3554.82099,3554.82099,10.536,10.536,9795.0,9795.0,,3775.96461,3775.96461,11.498,11.498,10777.0,10777.0,,355412057,FacebookAI/roberta-large,256,20,4,-1
1241.61272,1241.61272,3.826,3.826,3805.0,3805.0,,2829.79856,2829.79856,8.808,8.808,9815.0,9815.0,,2945.75842,2945.75842,9.975,9.975,9815.0,9815.0,,196608,FacebookAI/roberta-large,256,20,4,1
